year,month,gss,avg
2002,8,E14000612,82144.585253456221
2002,8,E14000661,74946.500000000000
2002,8,E14000747,67875.197368421053
2002,8,E14000807,111689.436532507740
2002,8,E14000808,62872.072340425532
2002,8,E14000809,130122.177700348432
2002,8,E14000911,69043.908695652174
2002,8,E14000979,108509.121693121693
2002,8,E14001054,78174.809278350515
2002,8,E14001059,117945.650205761317
2002,8,E14000579,125825.000000000000
2002,8,E14000537,58791.911764705882
2002,8,E14000785,73324.104166666667
2002,8,E14000532,157365.873015873016
2002,8,E14000580,52154.090909090909
2002,8,E14000969,141000.000000000000
2002,9,E14000807,92533.081570996979
2002,9,E14000747,53141.222222222222
2002,9,E14000785,68789.700000000000
2002,9,E14000808,55772.515695067265
2002,9,E14000809,135083.144628099174
2002,9,E14000969,162500.000000000000
2002,9,E14000532,143205.571428571429
2002,9,E14000537,58587.901234567901
2002,9,E14000571,45951.729559748428
2002,9,E14000580,41705.277777777778
2002,9,E14000612,78613.382022471910
2002,9,E14000661,63878.048780487805
2002,9,E14000911,74876.947916666667
2002,9,E14000979,99774.260273972603
2002,9,E14001054,86617.750000000000
2002,9,E14001059,100916.201058201058
2002,9,E14000579,95824.166666666667
2002,9,E14000871,69800.000000000000
2002,10,E14000532,129121.500000000000
2002,10,E14000537,60712.195402298851
2002,10,E14000571,65313.644268774704
2002,10,E14000580,48095.208333333333
2002,10,E14000612,98356.817647058824
2002,10,E14000661,64491.849315068493
2002,10,E14000747,71378.644736842105
2002,10,E14000785,72394.870967741935
2002,10,E14000807,90657.729096989967
2002,10,E14000808,60768.228699551570
2002,10,E14000809,143167.442708333333
2002,10,E14000871,54000.000000000000
2002,10,E14000911,80025.022522522523
2002,10,E14000979,103989.526666666667
2002,10,E14001059,108545.800947867299
2002,10,E14001054,87989.467336683417
2002,10,E14000579,87796.470588235294
2002,11,E14000537,61408.707070707071
2002,11,E14000532,146947.071428571429
2002,11,E14000571,59006.110091743119
2002,11,E14000579,122566.111111111111
2002,11,E14000580,57510.379310344828
2002,11,E14000612,89576.126213592233
2002,11,E14000661,62085.189873417722
2002,11,E14000747,65231.379310344828
2002,11,E14000785,75436.571428571429
2002,11,E14000807,88140.963276836158
2002,11,E14000808,60727.409638554217
2002,11,E14000809,138852.506172839506
2002,11,E14000871,71725.000000000000
2002,11,E14000911,79257.242537313433
2002,11,E14000969,74375.000000000000
2002,11,E14000979,103238.682170542636
2002,11,E14001054,80837.586206896552
2002,11,E14001059,103598.340611353712
2002,12,E14000808,68186.604000000000
2002,12,E14000537,66822.303370786517
2002,12,E14000571,48817.909090909091
2002,12,E14000580,56145.769230769231
2002,12,E14000612,98978.754601226994
2002,12,E14000661,72943.523809523810
2002,12,E14000747,68363.591549295775
2002,12,E14000785,76931.128571428571
2002,12,E14000807,99548.335347432024
2002,12,E14001059,111410.014423076923
2002,12,E14001054,82614.663212435233
2002,12,E14000532,155886.727272727273
2002,12,E14000809,157340.460526315789
2002,12,E14000911,74161.490384615385
2002,12,E14000979,94846.508875739645
2002,12,E14000579,83198.571428571429
2002,12,E14000871,68650.000000000000
2003,1,E14001059,99291.359154929577
2003,1,E14000537,63530.985915492958
2003,1,E14000571,51302.364864864865
2003,1,E14000580,56749.500000000000
2003,1,E14000612,78261.240875912409
2003,1,E14000661,70255.086206896552
2003,1,E14000785,74554.268292682927
2003,1,E14000807,86506.966417910448
2003,1,E14000808,57974.837837837838
2003,1,E14000809,125774.221476510067
2003,1,E14000911,73550.670731707317
2003,1,E14000979,101956.781609195402
2003,1,E14001054,80498.401459854015
2003,1,E14000532,169468.166666666667
2003,1,E14000579,62630.000000000000
2003,1,E14000747,70690.434782608696
2003,1,E14000871,64287.500000000000
2003,2,E14000979,113901.217391304348
2003,2,E14000537,62342.724137931034
2003,2,E14000571,63263.017543859649
2003,2,E14000809,146538.086956521739
2003,2,E14001059,100966.775862068966
2003,2,E14000612,89005.464285714286
2003,2,E14000661,78749.919354838710
2003,2,E14000532,145918.437500000000
2003,2,E14001054,79888.452229299363
2003,2,E14000807,99605.404081632653
2003,2,E14000808,61719.144927536232
2003,2,E14000911,75985.577142857143
2003,2,E14000747,62801.750000000000
2003,2,E14000580,60270.588235294118
2003,2,E14000785,89346.981132075472
2003,2,E14000579,99929.500000000000
2003,2,E14000871,215000.000000000000
2003,3,E14000911,72410.949152542373
2003,3,E14000747,68566.983050847458
2003,3,E14000612,105383.461139896373
2003,3,E14001059,114731.642857142857
2003,3,E14000532,141901.477272727273
2003,3,E14000537,79759.693181818182
2003,3,E14000571,58242.512195121951
2003,3,E14000661,80613.985915492958
2003,3,E14000807,82306.826086956522
2003,3,E14000808,63596.613168724280
2003,3,E14000809,142247.153846153846
2003,3,E14000979,114501.968503937008
2003,3,E14001054,81197.913793103448
2003,3,E14000580,61154.523809523810
2003,3,E14000785,80932.946428571429
2003,3,E14000579,57000.000000000000
2003,3,E14000871,60000.000000000000
2003,4,E14001059,105230.454545454545
2003,4,E14000537,70583.636363636364
2003,4,E14000571,54252.034188034188
2003,4,E14000809,140162.441988950276
2003,4,E14000911,84951.036144578313
2003,4,E14000979,108476.614814814815
2003,4,E14001054,79715.732954545455
2003,4,E14000580,67266.444444444444
2003,4,E14000612,100158.352601156069
2003,4,E14000661,78064.746835443038
2003,4,E14000747,65338.879310344828
2003,4,E14000785,87955.392156862745
2003,4,E14000807,94844.968992248062
2003,4,E14000808,64235.909523809524
2003,4,E14000532,170069.038461538462
2003,4,E14000579,91373.750000000000
2003,4,E14000969,31000.000000000000
2003,4,E14000871,59950.000000000000
2003,5,E14000661,81945.669642857143
2003,5,E14000532,181925.000000000000
2003,5,E14000537,72973.247863247863
2003,5,E14000571,51165.768888888889
2003,5,E14000579,79294.000000000000
2003,5,E14000580,57147.142857142857
2003,5,E14000612,97691.200000000000
2003,5,E14000747,76640.857142857143
2003,5,E14000807,94891.888489208633
2003,5,E14000808,74118.723484848485
2003,5,E14000809,149351.311827956989
2003,5,E14000911,88028.680851063830
2003,5,E14000979,112461.041666666667
2003,5,E14001054,96521.349282296651
2003,5,E14001059,115083.297560975610
2003,5,E14000785,88460.361445783133
2003,5,E14000969,115000.000000000000
2003,6,E14000807,101956.095652173913
2003,6,E14000537,80907.585365853659
2003,6,E14000571,57174.823529411765
2003,6,E14000612,99982.285714285714
2003,6,E14000661,76247.312500000000
2003,6,E14000747,73523.000000000000
2003,6,E14001054,90645.486486486486
2003,6,E14001059,120299.371859296482
2003,6,E14000532,160957.678571428571
2003,6,E14000808,76589.747967479675
2003,6,E14000809,147901.005649717514
2003,6,E14000911,90672.713768115942
2003,6,E14000979,107521.131386861314
2003,6,E14000785,89043.217391304348
2003,6,E14000579,100547.083333333333
2003,6,E14000580,67015.909090909091
2003,6,E14000969,150046.875000000000
2003,6,E14000871,72995.000000000000
2003,7,E14000785,92289.843750000000
2003,7,E14000532,140844.226415094340
2003,7,E14000537,72695.362500000000
2003,7,E14000571,54459.288793103448
2003,7,E14000612,105695.310679611650
2003,7,E14000661,77339.731182795699
2003,7,E14000747,72677.092307692308
2003,7,E14000807,89588.504000000000
2003,7,E14000808,81068.189189189189
2003,7,E14000809,168508.229729729730
2003,7,E14000911,89573.049792531120
2003,7,E14000969,143950.000000000000
2003,7,E14000979,117217.075144508671
2003,7,E14001054,95041.294117647059
2003,7,E14001059,116725.782383419689
2003,7,E14000579,95145.000000000000
2003,7,E14000871,83975.000000000000
2003,7,E14000580,65194.285714285714
2003,8,E14000571,56951.278225806452
2003,8,E14000579,113432.222222222222
2003,8,E14000580,61823.235294117647
2003,8,E14000612,107618.000000000000
2003,8,E14000661,86112.658823529412
2003,8,E14000747,78238.588235294118
2003,8,E14000785,96539.218750000000
2003,8,E14000807,90537.274576271186
2003,8,E14000808,83540.148000000000
2003,8,E14000809,167711.721951219512
2003,8,E14000911,84771.047619047619
2003,8,E14000979,115887.846153846154
2003,8,E14001054,94653.463768115942
2003,8,E14001059,120642.615384615385
2003,8,E14000532,172119.456521739130
2003,8,E14000537,72159.731707317073
2003,8,E14000969,122028.125000000000
2003,9,E14001054,92908.558139534884
2003,9,E14000532,194129.693877551020
2003,9,E14000537,81499.088235294118
2003,9,E14000571,55442.665254237288
2003,9,E14000579,92180.769230769231
2003,9,E14000612,99661.483333333333
2003,9,E14000661,88256.769230769231
2003,9,E14000747,72763.676470588235
2003,9,E14000785,98711.602564102564
2003,9,E14000807,100224.958333333333
2003,9,E14000808,78918.604395604396
2003,9,E14000809,162034.008438818565
2003,9,E14000911,95121.733333333333
2003,9,E14000979,116444.818181818182
2003,9,E14001059,118912.300925925926
2003,9,E14000580,68430.937500000000
2003,9,E14000871,71000.000000000000
2003,9,E14000969,98275.000000000000
2003,10,E14000571,59462.327510917031
2003,10,E14000785,98656.620689655172
2003,10,E14001054,100219.778688524590
2003,10,E14000979,121236.378640776699
2003,10,E14000612,100308.090909090909
2003,10,E14000661,86274.357798165138
2003,10,E14000807,115356.033860045147
2003,10,E14000808,84903.996062992126
2003,10,E14000809,156206.666666666667
2003,10,E14000911,91068.301587301587
2003,10,E14001059,127162.210526315789
2003,10,E14000969,155950.000000000000
2003,10,E14000537,89344.724770642202
2003,10,E14000532,168648.717948717949
2003,10,E14000747,66028.484848484848
2003,10,E14000579,107105.555555555556
2003,10,E14000580,95401.956521739130
2003,10,E14000871,72000.000000000000
2003,11,E14000808,72861.987704918033
2003,11,E14000979,124167.100591715976
2003,11,E14000571,61675.446902654867
2003,11,E14000532,156893.421052631579
2003,11,E14000537,85197.176991150442
2003,11,E14000612,107935.583850931677
2003,11,E14000661,95092.784810126582
2003,11,E14000747,89817.826086956522
2003,11,E14000785,101287.803030303030
2003,11,E14000807,106576.929577464789
2003,11,E14000809,174954.123809523810
2003,11,E14000911,99934.931972789116
2003,11,E14001054,99236.262376237624
2003,11,E14001059,128894.169154228856
2003,11,E14000580,63369.666666666667
2003,11,E14000579,117233.333333333333
2003,12,E14000537,86993.456790123457
2003,12,E14000979,121864.842639593909
2003,12,E14001059,138039.000000000000
2003,12,E14001054,96786.239361702128
2003,12,E14000580,68894.218750000000
2003,12,E14000612,104259.671794871795
2003,12,E14000661,83535.880952380952
2003,12,E14000747,72862.847222222222
2003,12,E14000785,114397.328571428571
2003,12,E14000807,128286.136476426799
2003,12,E14000808,91265.156934306569
2003,12,E14000809,163176.565957446809
2003,12,E14000532,164441.555555555556
2003,12,E14000911,103431.255263157895
2003,12,E14000571,66817.535564853556
2003,12,E14000579,88563.888888888889
2003,12,E14000871,49995.000000000000
2003,12,E14000969,142750.000000000000
2004,1,E14000809,165160.542483660131
2004,1,E14000612,99945.779220779221
2004,1,E14000571,61143.244680851064
2004,1,E14001059,128289.254545454545
2004,1,E14000807,113287.518518518519
2004,1,E14000911,96184.529411764706
2004,1,E14000808,80454.733944954128
2004,1,E14000747,86721.619718309859
2004,1,E14000979,125712.071428571429
2004,1,E14000532,155649.179487179487
2004,1,E14000537,92908.666666666667
2004,1,E14000661,89727.014925373134
2004,1,E14000785,99037.457627118644
2004,1,E14001054,103297.654676258993
2004,1,E14000580,67905.000000000000
2004,1,E14000579,115047.000000000000
2004,1,E14000871,69000.000000000000
2004,2,E14000807,105589.262237762238
2004,2,E14001059,121032.483660130719
2004,2,E14000571,63307.227272727273
2004,2,E14000612,93162.258503401361
2004,2,E14000785,96914.133333333333
2004,2,E14000537,94293.558441558442
2004,2,E14000911,92550.196891191710
2004,2,E14000979,124753.847133757962
2004,2,E14001054,104153.197604790419
2004,2,E14000747,82470.788732394366
2004,2,E14000532,197288.522727272727
2004,2,E14000808,75770.923469387755
2004,2,E14000809,172274.212903225806
2004,2,E14000661,87700.355555555556
2004,2,E14000580,76399.333333333333
2004,2,E14000579,98242.500000000000
2004,3,E14000911,93941.748971193416
2004,3,E14000532,168525.000000000000
2004,3,E14000537,82368.990000000000
2004,3,E14000571,57768.920000000000
2004,3,E14000579,86462.000000000000
2004,3,E14000612,90304.586956521739
2004,3,E14000661,90249.225352112676
2004,3,E14000747,75054.523809523810
2004,3,E14000807,108775.763313609467
2004,3,E14000808,90652.721115537849
2004,3,E14000809,154037.066298342541
2004,3,E14001054,117072.204819277108
2004,3,E14001059,115695.859922178988
2004,3,E14000979,128849.390804597701
2004,3,E14000871,22000.000000000000
2004,3,E14000580,71666.666666666667
2004,3,E14000785,115329.137931034483
2004,3,E14000969,120000.000000000000
2004,4,E14000571,63159.138888888889
2004,4,E14001059,126990.956043956044
2004,4,E14000537,95364.647727272727
2004,4,E14000580,77584.558823529412
2004,4,E14000612,113541.972222222222
2004,4,E14000661,97799.227272727273
2004,4,E14000747,94825.924528301887
2004,4,E14000785,119190.235294117647
2004,4,E14000807,115602.997560975610
2004,4,E14000808,89018.746781115880
2004,4,E14000809,159124.972826086957
2004,4,E14000911,103157.264150943396
2004,4,E14000979,137969.239130434783
2004,4,E14001054,112529.273148148148
2004,4,E14000579,88883.375000000000
2004,4,E14000532,159544.545454545455
2004,4,E14000969,79000.000000000000
2004,5,E14001054,116626.926229508197
2004,5,E14000807,108710.412751677852
2004,5,E14000571,65967.982905982906
2004,5,E14000580,79033.869565217391
2004,5,E14000612,119952.934523809524
2004,5,E14000661,93829.718309859155
2004,5,E14000747,85861.760563380282
2004,5,E14000785,123177.596153846154
2004,5,E14000979,134325.304347826087
2004,5,E14000537,99176.706521739130
2004,5,E14000808,93770.133971291866
2004,5,E14000809,169702.984126984127
2004,5,E14001059,132517.648780487805
2004,5,E14000911,102636.476987447699
2004,5,E14000532,213166.704545454545
2004,5,E14000579,101550.000000000000
2004,5,E14000969,119950.000000000000
2004,5,E14000871,98500.000000000000
2004,6,E14000979,138682.459770114943
2004,6,E14000532,201974.074074074074
2004,6,E14000537,95357.119266055046
2004,6,E14000571,73620.654109589041
2004,6,E14000612,126868.702380952381
2004,6,E14000661,99529.032608695652
2004,6,E14000807,106917.975077881620
2004,6,E14000808,103951.926315789474
2004,6,E14000809,175680.934782608696
2004,6,E14000911,101137.989619377163
2004,6,E14001054,119099.186721991701
2004,6,E14001059,144654.377431906615
2004,6,E14000785,119646.750000000000
2004,6,E14000747,95973.450000000000
2004,6,E14000580,82473.260869565217
2004,6,E14000871,45000.000000000000
2004,6,E14000579,151873.125000000000
2004,6,E14000969,166000.000000000000
2004,7,E14001059,145880.077551020408
2004,7,E14000537,100021.714285714286
2004,7,E14000571,74505.545774647887
2004,7,E14000808,105794.682119205298
2004,7,E14000809,178543.619047619048
2004,7,E14000911,121960.954703832753
2004,7,E14000979,139038.580392156863
2004,7,E14001054,118683.133047210300
2004,7,E14000612,133717.351931330472
2004,7,E14000661,98509.880952380952
2004,7,E14000747,112015.053191489362
2004,7,E14000785,108159.672131147541
2004,7,E14000807,125222.832835820896
2004,7,E14000579,105998.846153846154
2004,7,E14000580,88413.541666666667
2004,7,E14000532,187654.545454545455
2004,7,E14000871,68500.000000000000
2004,7,E14000969,162500.000000000000
2004,8,E14000612,126543.562500000000
2004,8,E14000537,98128.062500000000
2004,8,E14000571,77411.380000000000
2004,8,E14000580,73929.722222222222
2004,8,E14000532,213702.727272727273
2004,8,E14000747,111855.464285714286
2004,8,E14000785,120425.306122448980
2004,8,E14000807,112995.293956043956
2004,8,E14000808,94450.656387665198
2004,8,E14000809,198434.188034188034
2004,8,E14000911,115377.929961089494
2004,8,E14000979,148399.096045197740
2004,8,E14001054,131342.707207207207
2004,8,E14001059,154340.026548672566
2004,8,E14000661,103878.571428571429
2004,8,E14000579,127875.000000000000
2004,8,E14000871,85000.000000000000
2004,8,E14000969,139475.000000000000
2004,9,E14000537,109343.630952380952
2004,9,E14000571,81911.672043010753
2004,9,E14000612,133855.071770334928
2004,9,E14000661,106228.901639344262
2004,9,E14000911,133393.120155038760
2004,9,E14000979,142761.216374269006
2004,9,E14001054,119869.315789473684
2004,9,E14001059,144021.458333333333
2004,9,E14000807,118124.702380952381
2004,9,E14000808,98139.933035714286
2004,9,E14000809,189208.852040816327
2004,9,E14000747,111044.366197183099
2004,9,E14000785,138020.666666666667
2004,9,E14000580,86211.562500000000
2004,9,E14000579,136121.428571428571
2004,9,E14000532,189310.357142857143
2004,10,E14000580,75490.500000000000
2004,10,E14000532,181224.886363636364
2004,10,E14000537,103349.763157894737
2004,10,E14000571,70154.865284974093
2004,10,E14000612,121083.304878048780
2004,10,E14000661,107363.092105263158
2004,10,E14000747,88778.824561403509
2004,10,E14000785,125409.275362318841
2004,10,E14000807,116871.067988668555
2004,10,E14000808,97515.782383419689
2004,10,E14000809,197850.023391812865
2004,10,E14000911,121540.180487804878
2004,10,E14000979,150565.312500000000
2004,10,E14001054,130747.023529411765
2004,10,E14001059,140484.765100671141
2004,10,E14000579,117420.000000000000
2004,10,E14000627,189000.000000000000
2004,10,E14000969,60000.000000000000
2004,10,E14000871,115000.000000000000
2004,11,E14000580,82297.666666666667
2004,11,E14000612,135298.000000000000
2004,11,E14001059,133241.560000000000
2004,11,E14000532,179832.857142857143
2004,11,E14000537,94407.337662337662
2004,11,E14000571,89307.230188679245
2004,11,E14000911,116697.580392156863
2004,11,E14000979,147039.473684210526
2004,11,E14001054,128499.763636363636
2004,11,E14000747,105878.821428571429
2004,11,E14000807,124154.626436781609
2004,11,E14000808,95365.287292817680
2004,11,E14000809,166415.546052631579
2004,11,E14000661,104266.588235294118
2004,11,E14000785,117068.333333333333
2004,11,E14000579,152493.125000000000
2004,12,E14000808,101234.826530612245
2004,12,E14000537,100973.073529411765
2004,12,E14000571,95302.615702479339
2004,12,E14000612,140624.200000000000
2004,12,E14000747,102496.428571428571
2004,12,E14000785,98487.180327868852
2004,12,E14000807,129682.174757281553
2004,12,E14000809,191655.909090909091
2004,12,E14000911,131179.055147058824
2004,12,E14000979,148974.935714285714
2004,12,E14001054,130674.242603550296
2004,12,E14001059,134585.708791208791
2004,12,E14000532,188143.851851851852
2004,12,E14000661,111251.000000000000
2004,12,E14000580,72525.000000000000
2004,12,E14000579,131907.727272727273
2004,12,E14000627,159950.000000000000
2005,1,E14000911,132272.717557251908
2005,1,E14000808,106577.405594405594
2005,1,E14001059,129106.666666666667
2005,1,E14001054,107555.584269662921
2005,1,E14000571,74008.050000000000
2005,1,E14000809,165622.413461538462
2005,1,E14000747,111256.447368421053
2005,1,E14000807,118407.395638629283
2005,1,E14000979,138747.758620689655
2005,1,E14000612,127171.262626262626
2005,1,E14000532,208618.750000000000
2005,1,E14000661,109743.815789473684
2005,1,E14000785,109135.833333333333
2005,1,E14000537,92268.000000000000
2005,1,E14000579,119806.250000000000
2005,1,E14000580,81337.692307692308
2005,2,E14001059,142789.741071428571
2005,2,E14000571,73192.368983957219
2005,2,E14000807,124388.401673640167
2005,2,E14000808,91509.442857142857
2005,2,E14000809,156535.822033898305
2005,2,E14000911,134875.957055214724
2005,2,E14000979,145381.209302325581
2005,2,E14001054,128234.272727272727
2005,2,E14000612,114636.000000000000
2005,2,E14000537,101126.844444444444
2005,2,E14000579,143862.500000000000
2005,2,E14000747,97021.203703703704
2005,2,E14000580,67218.181818181818
2005,2,E14000661,109563.829787234043
2005,2,E14000785,126119.444444444444
2005,2,E14000532,182482.500000000000
2005,3,E14000612,148944.000000000000
2005,3,E14000537,105627.542372881356
2005,3,E14000571,81635.393034825871
2005,3,E14000661,111805.555555555556
2005,3,E14000807,123017.244776119403
2005,3,E14000808,98732.014814814815
2005,3,E14000809,177517.402597402597
2005,3,E14000911,130259.015686274510
2005,3,E14000979,139988.206521739130
2005,3,E14001054,138620.610294117647
2005,3,E14001059,134012.151162790698
2005,3,E14000785,109127.000000000000
2005,3,E14000747,111381.250000000000
2005,3,E14000580,116300.000000000000
2005,3,E14000532,194653.513513513514
2005,3,E14000579,86049.500000000000
2005,3,E14000871,119070.000000000000
2005,4,E14000661,108752.106382978723
2005,4,E14000747,96165.206349206349
2005,4,E14000785,123645.638297872340
2005,4,E14000807,123118.562653562654
2005,4,E14000808,102336.273291925466
2005,4,E14000809,180376.671875000000
2005,4,E14000911,126272.051020408163
2005,4,E14001054,122283.606060606061
2005,4,E14000532,238012.857142857143
2005,4,E14000537,94444.407407407407
2005,4,E14000571,84786.220264317181
2005,4,E14000580,86671.521739130435
2005,4,E14000612,134073.534883720930
2005,4,E14000979,140305.936170212766
2005,4,E14001059,140765.606666666667
2005,4,E14000969,107500.000000000000
2005,4,E14000579,140138.571428571429
2005,5,E14000808,106439.000000000000
2005,5,E14000612,130884.492187500000
2005,5,E14001059,139806.722513089005
2005,5,E14000911,129988.328767123288
2005,5,E14000807,124483.355769230769
2005,5,E14000537,109845.447761194030
2005,5,E14000571,81748.801169590643
2005,5,E14000661,113185.000000000000
2005,5,E14000747,104111.607142857143
2005,5,E14000809,193279.500000000000
2005,5,E14000979,143150.846153846154
2005,5,E14001054,127905.000000000000
2005,5,E14000785,112589.386363636364
2005,5,E14000580,103421.428571428571
2005,5,E14000532,203069.545454545455
2005,5,E14000579,117916.666666666667
2005,5,E14000871,71000.000000000000
2005,6,E14001059,152764.359281437126
2005,6,E14000537,102116.490909090909
2005,6,E14000571,95237.340425531915
2005,6,E14000809,200683.102272727273
2005,6,E14000911,124713.935897435897
2005,6,E14000979,150616.710937500000
2005,6,E14001054,121888.519607843137
2005,6,E14000612,137710.748427672956
2005,6,E14000661,113923.895833333333
2005,6,E14000747,104369.212121212121
2005,6,E14000785,124531.808510638298
2005,6,E14000807,131424.016574585635
2005,6,E14000808,111194.283582089552
2005,6,E14000580,80645.000000000000
2005,6,E14000532,209300.000000000000
2005,6,E14000579,138450.000000000000
2005,6,E14000969,119950.000000000000
2005,7,E14000911,122889.608000000000
2005,7,E14000532,222804.411764705882
2005,7,E14000537,112384.166666666667
2005,7,E14000571,92973.377272727273
2005,7,E14000579,175572.727272727273
2005,7,E14000580,82265.555555555556
2005,7,E14000612,145080.898203592814
2005,7,E14000661,121356.818181818182
2005,7,E14000747,110750.042253521127
2005,7,E14000785,96333.648648648649
2005,7,E14000807,117448.552447552448
2005,7,E14000808,111998.734883720930
2005,7,E14000809,201364.637755102041
2005,7,E14000979,150300.576271186441
2005,7,E14001054,119146.468571428571
2005,7,E14001059,157161.429530201342
2005,7,E14000871,118000.000000000000
2005,8,E14000532,217321.078431372549
2005,8,E14000537,111940.192307692308
2005,8,E14000571,86570.219780219780
2005,8,E14000579,153890.411764705882
2005,8,E14000612,136546.419753086420
2005,8,E14001054,132778.678756476684
2005,8,E14000809,204718.822115384615
2005,8,E14000911,115851.957575757576
2005,8,E14001059,157626.426829268293
2005,8,E14000979,156677.993288590604
2005,8,E14000747,113730.245901639344
2005,8,E14000785,124121.372093023256
2005,8,E14000807,124470.763754045307
2005,8,E14000808,117120.014925373134
2005,8,E14000661,104622.957446808511
2005,8,E14000580,93214.285714285714
2005,8,E14000969,155000.000000000000
2005,8,E14000871,67460.000000000000
2005,9,E14000747,98266.044117647059
2005,9,E14000532,173872.717391304348
2005,9,E14000537,102753.532467532468
2005,9,E14000571,93016.128440366972
2005,9,E14000579,134164.666666666667
2005,9,E14000612,140275.872611464968
2005,9,E14000661,118139.145454545455
2005,9,E14000785,130986.860000000000
2005,9,E14000807,131457.942257217848
2005,9,E14000808,112901.728205128205
2005,9,E14000809,180212.709803921569
2005,9,E14000911,120719.797047970480
2005,9,E14000979,147112.359712230216
2005,9,E14001054,134927.721088435374
2005,9,E14001059,149556.850746268657
2005,9,E14000580,110259.666666666667
2005,9,E14000871,111966.666666666667
2005,10,E14000807,133821.817663817664
2005,10,E14000579,229049.375000000000
2005,10,E14000580,88093.437500000000
2005,10,E14000612,169590.972727272727
2005,10,E14001059,152984.379844961240
2005,10,E14000537,104773.040000000000
2005,10,E14000571,105223.294416243655
2005,10,E14000809,183295.157894736842
2005,10,E14000911,127325.533333333333
2005,10,E14000979,150653.087719298246
2005,10,E14001054,135561.070967741935
2005,10,E14000785,109363.191489361702
2005,10,E14000808,115872.356382978723
2005,10,E14000661,133443.589743589744
2005,10,E14000747,117944.309090909091
2005,10,E14000532,212805.813953488372
2005,10,E14000871,170000.000000000000
2005,11,E14000979,149424.254098360656
2005,11,E14000532,215235.147058823529
2005,11,E14000571,103719.228070175439
2005,11,E14000580,100902.777777777778
2005,11,E14000612,155473.654411764706
2005,11,E14000785,129937.209302325581
2005,11,E14000807,135602.465116279070
2005,11,E14000808,118722.782383419689
2005,11,E14000809,200959.797687861272
2005,11,E14000911,118481.543478260870
2005,11,E14001054,124395.920000000000
2005,11,E14001059,152366.735714285714
2005,11,E14000747,107183.149253731343
2005,11,E14000661,112017.803921568627
2005,11,E14000537,103727.788461538462
2005,11,E14000579,132629.411764705882
2005,11,E14000969,91657.000000000000
2005,12,E14000979,153360.711409395973
2005,12,E14000537,105683.416666666667
2005,12,E14000571,104815.759124087591
2005,12,E14000579,120706.625000000000
2005,12,E14000807,136386.628571428571
2005,12,E14000808,119435.469613259669
2005,12,E14000809,185592.555555555556
2005,12,E14000911,120909.491166077739
2005,12,E14001054,132466.389534883721
2005,12,E14000612,144632.605263157895
2005,12,E14000661,114569.432098765432
2005,12,E14000747,112883.898734177215
2005,12,E14000785,117077.600000000000
2005,12,E14000580,91985.714285714286
2005,12,E14000532,224030.851063829787
2005,12,E14000969,135532.250000000000
2005,12,E14001059,149791.333333333333
2006,1,E14001054,136454.090163934426
2006,1,E14000661,127473.119402985075
2006,1,E14000808,117918.218309859155
2006,1,E14000809,179772.895705521472
2006,1,E14000911,118858.308510638298
2006,1,E14000807,137208.278431372549
2006,1,E14000571,97504.327956989247
2006,1,E14000532,193648.529411764706
2006,1,E14001059,151868.144144144144
2006,1,E14000747,116367.904761904762
2006,1,E14000785,124702.421875000000
2006,1,E14000979,149448.157024793388
2006,1,E14000537,100756.081632653061
2006,1,E14000612,139640.641221374046
2006,1,E14000579,131292.263157894737
2006,1,E14000580,89533.333333333333
2006,1,E14000871,116750.000000000000
2006,2,E14001059,163570.368421052632
2006,2,E14000532,234744.428571428571
2006,2,E14000537,106353.738461538462
2006,2,E14000571,112741.344398340249
2006,2,E14000580,101710.000000000000
2006,2,E14000612,126244.086206896552
2006,2,E14000661,112205.671052631579
2006,2,E14000911,131494.951327433628
2006,2,E14000979,150462.901785714286
2006,2,E14001054,130637.698412698413
2006,2,E14000807,132552.194756554307
2006,2,E14000808,111755.208333333333
2006,2,E14000809,194467.710144927536
2006,2,E14000747,110995.000000000000
2006,2,E14000785,130950.860000000000
2006,2,E14000579,120008.153846153846
2006,3,E14000785,140355.867647058824
2006,3,E14000537,104292.060975609756
2006,3,E14000571,103656.918518518519
2006,3,E14000612,145723.294797687861
2006,3,E14000747,114116.105263157895
2006,3,E14000807,134840.212471131640
2006,3,E14000808,109417.403669724771
2006,3,E14000809,199607.661458333333
2006,3,E14000911,133112.192156862745
2006,3,E14000979,141373.826086956522
2006,3,E14001054,127327.275280898876
2006,3,E14001059,149642.920000000000
2006,3,E14000661,130411.662162162162
2006,3,E14000532,178517.361111111111
2006,3,E14000580,104013.055555555556
2006,3,E14000579,157371.857142857143
2006,4,E14000612,140522.688741721854
2006,4,E14000661,122012.178571428571
2006,4,E14000808,120988.396648044693
2006,4,E14000911,131716.175675675676
2006,4,E14001054,131387.955414012739
2006,4,E14000979,152088.114285714286
2006,4,E14000571,125274.232142857143
2006,4,E14001059,155432.245161290323
2006,4,E14000785,124673.634920634921
2006,4,E14000807,137006.610000000000
2006,4,E14000809,199763.914893617021
2006,4,E14000747,110006.623188405797
2006,4,E14000537,116410.097560975610
2006,4,E14000580,120494.583333333333
2006,4,E14000532,212117.647058823529
2006,4,E14000579,126335.714285714286
2006,4,E14000871,145000.000000000000
2006,5,E14000808,120393.774193548387
2006,5,E14000571,117135.133333333333
2006,5,E14000537,113394.202898550725
2006,5,E14001059,147523.242038216561
2006,5,E14000807,134502.366666666667
